379,"{'neg': 0.084, 'neu': 0.879, 'pos': 0.038, 'compound': -0.9359}",Negative
389,"{'neg': 0.035, 'neu': 0.884, 'pos': 0.081, 'compound': 0.8588}",Positive
401,"{'neg': 0.11, 'neu': 0.865, 'pos': 0.025, 'compound': -0.7717}",Negative
413,"{'neg': 0.063, 'neu': 0.837, 'pos': 0.1, 'compound': 0.7606}",Positive
425,"{'neg': 0.186, 'neu': 0.773, 'pos': 0.041, 'compound': -0.9658}",Negative
428,"{'neg': 0.107, 'neu': 0.765, 'pos': 0.128, 'compound': 0.9115}",Positive
434,"{'neg': 0.087, 'neu': 0.795, 'pos': 0.118, 'compound': 0.9512}",Positive
435,"{'neg': 0.225, 'neu': 0.724, 'pos': 0.051, 'compound': -0.9882}",Negative
471,"{'neg': 0.081, 'neu': 0.869, 'pos': 0.05, 'compound': -0.5047}",Negative
494,"{'neg': 0.129, 'neu': 0.773, 'pos': 0.098, 'compound': -0.9137}",Negative
495,"{'neg': 0.155, 'neu': 0.743, 'pos': 0.102, 'compound': -0.954}",Negative
498,"{'neg': 0.13, 'neu': 0.816, 'pos': 0.053, 'compound': -0.8317}",Negative
507,"{'neg': 0.012, 'neu': 0.86, 'pos': 0.127, 'compound': 0.9418}",Positive
519,"{'neg': 0.097, 'neu': 0.827, 'pos': 0.077, 'compound': -0.2853}",Negative
528,"{'neg': 0.113, 'neu': 0.778, 'pos': 0.109, 'compound': 0.4367}",Positive
529,"{'neg': 0.122, 'neu': 0.722, 'pos': 0.156, 'compound': 0.4215}",Positive
533,"{'neg': 0.061, 'neu': 0.882, 'pos': 0.057, 'compound': 0.7296}",Positive
556,"{'neg': 0.116, 'neu': 0.717, 'pos': 0.167, 'compound': 0.9014}",Positive
557,"{'neg': 0.19, 'neu': 0.681, 'pos': 0.128, 'compound': -0.9377}",Negative
565,"{'neg': 0.056, 'neu': 0.845, 'pos': 0.1, 'compound': 0.8351}",Positive
567,"{'neg': 0.072, 'neu': 0.829, 'pos': 0.099, 'compound': 0.9895}",Positive
569,"{'neg': 0.027, 'neu': 0.912, 'pos': 0.061, 'compound': 0.5574}",Positive
571,"{'neg': 0.15, 'neu': 0.721, 'pos': 0.129, 'compound': -0.233}",Negative
578,"{'neg': 0.127, 'neu': 0.801, 'pos': 0.072, 'compound': -0.8294}",Negative
584,"{'neg': 0.287, 'neu': 0.642, 'pos': 0.072, 'compound': -0.9496}",Negative
588,"{'neg': 0.014, 'neu': 0.871, 'pos': 0.114, 'compound': 0.9551}",Positive
589,"{'neg': 0.065, 'neu': 0.784, 'pos': 0.151, 'compound': 0.504}",Positive
594,"{'neg': 0.056, 'neu': 0.757, 'pos': 0.188, 'compound': 0.9869}",Positive
596,"{'neg': 0.12, 'neu': 0.843, 'pos': 0.038, 'compound': -0.9252}",Negative
597,"{'neg': 0.077, 'neu': 0.732, 'pos': 0.192, 'compound': 0.9748}",Positive
599,"{'neg': 0.043, 'neu': 0.886, 'pos': 0.072, 'compound': 0.5853}",Positive
600,"{'neg': 0.008, 'neu': 0.881, 'pos': 0.111, 'compound': 0.9375}",Positive
604,"{'neg': 0.013, 'neu': 0.841, 'pos': 0.145, 'compound': 0.9971}",Positive
605,"{'neg': 0.103, 'neu': 0.787, 'pos': 0.11, 'compound': 0.8646}",Positive
616,"{'neg': 0.104, 'neu': 0.812, 'pos': 0.084, 'compound': -0.6223}",Negative
620,"{'neg': 0.161, 'neu': 0.751, 'pos': 0.088, 'compound': -0.6486}",Negative
623,"{'neg': 0.093, 'neu': 0.85, 'pos': 0.057, 'compound': -0.63}",Negative
627,"{'neg': 0.116, 'neu': 0.775, 'pos': 0.108, 'compound': -0.5176}",Negative
636,"{'neg': 0.11, 'neu': 0.714, 'pos': 0.176, 'compound': 0.9802}",Positive
638,"{'neg': 0.088, 'neu': 0.886, 'pos': 0.025, 'compound': -0.7698}",Negative
639,"{'neg': 0.152, 'neu': 0.807, 'pos': 0.04, 'compound': -0.885}",Negative
644,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.8817}",Negative
659,"{'neg': 0.052, 'neu': 0.821, 'pos': 0.127, 'compound': 0.9619}",Positive
669,"{'neg': 0.038, 'neu': 0.897, 'pos': 0.065, 'compound': 0.2382}",Positive
676,"{'neg': 0.084, 'neu': 0.824, 'pos': 0.092, 'compound': 0.798}",Positive
680,"{'neg': 0.164, 'neu': 0.682, 'pos': 0.153, 'compound': -0.2617}",Negative
683,"{'neg': 0.188, 'neu': 0.734, 'pos': 0.078, 'compound': -0.9418}",Negative
14687,"{'neg': 0.053, 'neu': 0.82, 'pos': 0.126, 'compound': 0.9932}",Positive
14706,"{'neg': 0.147, 'neu': 0.656, 'pos': 0.197, 'compound': 0.5939}",Positive
14708,"{'neg': 0.191, 'neu': 0.66, 'pos': 0.149, 'compound': -0.9822}",Negative
14716,"{'neg': 0.026, 'neu': 0.804, 'pos': 0.169, 'compound': 0.9436}",Positive
14721,"{'neg': 0.115, 'neu': 0.812, 'pos': 0.073, 'compound': -0.6346}",Negative
14722,"{'neg': 0.158, 'neu': 0.771, 'pos': 0.071, 'compound': -0.9792}",Negative
14723,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.9808}",Negative
14724,"{'neg': 0.139, 'neu': 0.799, 'pos': 0.062, 'compound': -0.9091}",Negative
14729,"{'neg': 0.138, 'neu': 0.774, 'pos': 0.089, 'compound': -0.9694}",Negative
14731,"{'neg': 0.194, 'neu': 0.747, 'pos': 0.059, 'compound': -0.968}",Negative
14735,"{'neg': 0.068, 'neu': 0.812, 'pos': 0.121, 'compound': 0.9616}",Positive
14738,"{'neg': 0.16, 'neu': 0.785, 'pos': 0.055, 'compound': -0.9503}",Negative
14740,"{'neg': 0.068, 'neu': 0.859, 'pos': 0.073, 'compound': -0.2449}",Negative
14747,"{'neg': 0.133, 'neu': 0.83, 'pos': 0.037, 'compound': -0.9333}",Negative
14751,"{'neg': 0.056, 'neu': 0.742, 'pos': 0.202, 'compound': 0.9784}",Positive
14752,"{'neg': 0.075, 'neu': 0.882, 'pos': 0.043, 'compound': -0.478}",Negative
14755,"{'neg': 0.062, 'neu': 0.835, 'pos': 0.103, 'compound': 0.8158}",Positive
14757,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.7125}",Positive
14760,"{'neg': 0.169, 'neu': 0.769, 'pos': 0.062, 'compound': -0.9879}",Negative
14762,"{'neg': 0.15, 'neu': 0.729, 'pos': 0.121, 'compound': -0.6527}",Negative
14769,"{'neg': 0.038, 'neu': 0.89, 'pos': 0.072, 'compound': 0.6586}",Positive
14771,"{'neg': 0.214, 'neu': 0.662, 'pos': 0.124, 'compound': -0.9816}",Negative
14774,"{'neg': 0.232, 'neu': 0.645, 'pos': 0.122, 'compound': -0.9986}",Negative
14776,"{'neg': 0.121, 'neu': 0.738, 'pos': 0.141, 'compound': 0.4621}",Positive
14778,"{'neg': 0.197, 'neu': 0.775, 'pos': 0.027, 'compound': -0.9748}",Negative
14783,"{'neg': 0.092, 'neu': 0.823, 'pos': 0.086, 'compound': -0.2023}",Negative
14784,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.3182}",Positive
14786,"{'neg': 0.093, 'neu': 0.771, 'pos': 0.136, 'compound': 0.6652}",Positive
14789,"{'neg': 0.063, 'neu': 0.856, 'pos': 0.08, 'compound': 0.1655}",Positive
14794,"{'neg': 0.31, 'neu': 0.599, 'pos': 0.09, 'compound': -0.992}",Negative
14796,"{'neg': 0.061, 'neu': 0.865, 'pos': 0.073, 'compound': 0.824}",Positive
14799,"{'neg': 0.19, 'neu': 0.708, 'pos': 0.102, 'compound': -0.9964}",Negative
14801,"{'neg': 0.132, 'neu': 0.78, 'pos': 0.088, 'compound': -0.9701}",Negative
14804,"{'neg': 0.082, 'neu': 0.816, 'pos': 0.102, 'compound': 0.8502}",Positive
14806,"{'neg': 0.107, 'neu': 0.741, 'pos': 0.153, 'compound': 0.783}",Positive
14807,"{'neg': 0.075, 'neu': 0.838, 'pos': 0.088, 'compound': 0.177}",Positive
14810,"{'neg': 0.143, 'neu': 0.811, 'pos': 0.046, 'compound': -0.9662}",Negative
14814,"{'neg': 0.16, 'neu': 0.76, 'pos': 0.08, 'compound': -0.8945}",Negative
14816,"{'neg': 0.089, 'neu': 0.812, 'pos': 0.099, 'compound': 0.1944}",Positive
14820,"{'neg': 0.063, 'neu': 0.864, 'pos': 0.073, 'compound': 0.0844}",Positive
14821,"{'neg': 0.18, 'neu': 0.672, 'pos': 0.148, 'compound': -0.3024}",Negative
14822,"{'neg': 0.114, 'neu': 0.795, 'pos': 0.09, 'compound': -0.767}",Negative
14829,"{'neg': 0.041, 'neu': 0.886, 'pos': 0.073, 'compound': 0.4039}",Positive
14838,"{'neg': 0.076, 'neu': 0.845, 'pos': 0.079, 'compound': 0.1078}",Positive
14844,"{'neg': 0.113, 'neu': 0.801, 'pos': 0.086, 'compound': -0.8762}",Negative
14847,"{'neg': 0.215, 'neu': 0.753, 'pos': 0.032, 'compound': -0.9715}",Negative
14852,"{'neg': 0.066, 'neu': 0.866, 'pos': 0.068, 'compound': -0.1753}",Negative
14861,"{'neg': 0.029, 'neu': 0.848, 'pos': 0.123, 'compound': 0.7087}",Positive
14863,"{'neg': 0.106, 'neu': 0.8, 'pos': 0.093, 'compound': -0.7912}",Negative
14864,"{'neg': 0.065, 'neu': 0.852, 'pos': 0.084, 'compound': 0.4325}",Positive
14865,"{'neg': 0.025, 'neu': 0.82, 'pos': 0.155, 'compound': 0.934}",Positive
14879,"{'neg': 0.12, 'neu': 0.796, 'pos': 0.084, 'compound': -0.6051}",Negative
14882,"{'neg': 0.246, 'neu': 0.663, 'pos': 0.091, 'compound': -0.903}",Negative
14887,"{'neg': 0.053, 'neu': 0.836, 'pos': 0.111, 'compound': 0.9188}",Positive
14893,"{'neg': 0.078, 'neu': 0.799, 'pos': 0.123, 'compound': 0.9695}",Positive
14898,"{'neg': 0.075, 'neu': 0.885, 'pos': 0.041, 'compound': -0.539}",Negative
14899,"{'neg': 0.127, 'neu': 0.826, 'pos': 0.047, 'compound': -0.5574}",Negative
14900,"{'neg': 0.148, 'neu': 0.762, 'pos': 0.091, 'compound': -0.9605}",Negative
14902,"{'neg': 0.073, 'neu': 0.804, 'pos': 0.123, 'compound': 0.8545}",Positive
14904,"{'neg': 0.184, 'neu': 0.752, 'pos': 0.063, 'compound': -0.8451}",Negative
14905,"{'neg': 0.18, 'neu': 0.782, 'pos': 0.038, 'compound': -0.9793}",Negative
14906,"{'neg': 0.128, 'neu': 0.713, 'pos': 0.16, 'compound': 0.9559}",Positive
14910,"{'neg': 0.065, 'neu': 0.848, 'pos': 0.088, 'compound': 0.8375}",Positive
14911,"{'neg': 0.107, 'neu': 0.835, 'pos': 0.058, 'compound': -0.857}",Negative
14915,"{'neg': 0.086, 'neu': 0.837, 'pos': 0.077, 'compound': -0.3591}",Negative
14920,"{'neg': 0.122, 'neu': 0.779, 'pos': 0.099, 'compound': -0.926}",Negative
14922,"{'neg': 0.042, 'neu': 0.833, 'pos': 0.125, 'compound': 0.8982}",Positive
14926,"{'neg': 0.115, 'neu': 0.745, 'pos': 0.14, 'compound': 0.0835}",Positive
14931,"{'neg': 0.081, 'neu': 0.863, 'pos': 0.056, 'compound': -0.4241}",Negative
14936,"{'neg': 0.142, 'neu': 0.82, 'pos': 0.038, 'compound': -0.9612}",Negative
14942,"{'neg': 0.133, 'neu': 0.771, 'pos': 0.096, 'compound': -0.9246}",Negative
14948,"{'neg': 0.101, 'neu': 0.706, 'pos': 0.193, 'compound': 0.8429}",Positive
14951,"{'neg': 0.222, 'neu': 0.714, 'pos': 0.064, 'compound': -0.9821}",Negative
14954,"{'neg': 0.122, 'neu': 0.765, 'pos': 0.113, 'compound': -0.2431}",Negative
14969,"{'neg': 0.073, 'neu': 0.834, 'pos': 0.093, 'compound': 0.674}",Positive
14973,"{'neg': 0.086, 'neu': 0.782, 'pos': 0.132, 'compound': 0.9487}",Positive
14975,"{'neg': 0.035, 'neu': 0.814, 'pos': 0.151, 'compound': 0.9542}",Positive
14977,"{'neg': 0.082, 'neu': 0.792, 'pos': 0.126, 'compound': 0.6844}",Positive
14983,"{'neg': 0.07, 'neu': 0.824, 'pos': 0.106, 'compound': 0.8617}",Positive
14984,"{'neg': 0.076, 'neu': 0.821, 'pos': 0.103, 'compound': 0.956}",Positive
14988,"{'neg': 0.104, 'neu': 0.825, 'pos': 0.071, 'compound': -0.2023}",Negative
14992,"{'neg': 0.09, 'neu': 0.847, 'pos': 0.063, 'compound': -0.8139}",Negative
14994,"{'neg': 0.141, 'neu': 0.842, 'pos': 0.016, 'compound': -0.954}",Negative
14995,"{'neg': 0.056, 'neu': 0.924, 'pos': 0.02, 'compound': -0.899}",Negative
14997,"{'neg': 0.1, 'neu': 0.767, 'pos': 0.133, 'compound': 0.5999}",Positive
15002,"{'neg': 0.059, 'neu': 0.836, 'pos': 0.105, 'compound': 0.6792}",Positive
15003,"{'neg': 0.073, 'neu': 0.805, 'pos': 0.122, 'compound': 0.9799}",Positive
15005,"{'neg': 0.084, 'neu': 0.832, 'pos': 0.084, 'compound': -0.2732}",Negative
15015,"{'neg': 0.177, 'neu': 0.726, 'pos': 0.097, 'compound': -0.9653}",Negative
15018,"{'neg': 0.147, 'neu': 0.831, 'pos': 0.022, 'compound': -0.9641}",Negative
15022,"{'neg': 0.034, 'neu': 0.887, 'pos': 0.079, 'compound': 0.8883}",Positive
15024,"{'neg': 0.068, 'neu': 0.835, 'pos': 0.097, 'compound': 0.802}",Positive
15025,"{'neg': 0.12, 'neu': 0.811, 'pos': 0.069, 'compound': -0.7781}",Negative
15030,"{'neg': 0.06, 'neu': 0.838, 'pos': 0.103, 'compound': 0.9668}",Positive
15031,"{'neg': 0.092, 'neu': 0.79, 'pos': 0.118, 'compound': 0.9375}",Positive
15034,"{'neg': 0.126, 'neu': 0.783, 'pos': 0.091, 'compound': -0.5103}",Negative
15036,"{'neg': 0.015, 'neu': 0.825, 'pos': 0.16, 'compound': 0.9905}",Positive
15041,"{'neg': 0.118, 'neu': 0.802, 'pos': 0.08, 'compound': -0.8084}",Negative
15049,"{'neg': 0.099, 'neu': 0.791, 'pos': 0.111, 'compound': 0.3517}",Positive
15054,"{'neg': 0.074, 'neu': 0.881, 'pos': 0.045, 'compound': -0.7491}",Negative
15058,"{'neg': 0.276, 'neu': 0.661, 'pos': 0.063, 'compound': -0.9844}",Negative
15059,"{'neg': 0.031, 'neu': 0.87, 'pos': 0.099, 'compound': 0.9705}",Positive
15068,"{'neg': 0.081, 'neu': 0.854, 'pos': 0.065, 'compound': -0.4775}",Negative
15071,"{'neg': 0.043, 'neu': 0.879, 'pos': 0.077, 'compound': 0.4019}",Positive
15074,"{'neg': 0.1, 'neu': 0.781, 'pos': 0.119, 'compound': 0.4771}",Positive
15076,"{'neg': 0.042, 'neu': 0.734, 'pos': 0.224, 'compound': 0.9879}",Positive
15078,"{'neg': 0.103, 'neu': 0.749, 'pos': 0.148, 'compound': 0.972}",Positive
15082,"{'neg': 0.079, 'neu': 0.8, 'pos': 0.121, 'compound': 0.735}",Positive
15083,"{'neg': 0.095, 'neu': 0.799, 'pos': 0.106, 'compound': -0.5573}",Negative
15084,"{'neg': 0.178, 'neu': 0.704, 'pos': 0.118, 'compound': -0.9932}",Negative
15088,"{'neg': 0.158, 'neu': 0.697, 'pos': 0.145, 'compound': -0.2657}",Negative
15089,"{'neg': 0.102, 'neu': 0.824, 'pos': 0.075, 'compound': -0.9667}",Negative
15090,"{'neg': 0.134, 'neu': 0.752, 'pos': 0.114, 'compound': -0.8326}",Negative
15091,"{'neg': 0.086, 'neu': 0.905, 'pos': 0.009, 'compound': -0.8948}",Negative
15092,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.9642}",Negative
15094,"{'neg': 0.142, 'neu': 0.801, 'pos': 0.057, 'compound': -0.705}",Negative
15100,"{'neg': 0.019, 'neu': 0.896, 'pos': 0.086, 'compound': 0.7778}",Positive
15101,"{'neg': 0.089, 'neu': 0.887, 'pos': 0.023, 'compound': -0.6124}",Negative
15104,"{'neg': 0.082, 'neu': 0.869, 'pos': 0.05, 'compound': -0.3542}",Negative
15107,"{'neg': 0.087, 'neu': 0.859, 'pos': 0.054, 'compound': -0.8607}",Negative
15108,"{'neg': 0.063, 'neu': 0.798, 'pos': 0.139, 'compound': 0.9391}",Positive
15109,"{'neg': 0.112, 'neu': 0.796, 'pos': 0.092, 'compound': -0.8274}",Negative
28288,"{'neg': 0.195, 'neu': 0.726, 'pos': 0.079, 'compound': -0.964}",Negative
28293,"{'neg': 0.229, 'neu': 0.687, 'pos': 0.084, 'compound': -0.9889}",Negative
28294,"{'neg': 0.136, 'neu': 0.724, 'pos': 0.14, 'compound': -0.4916}",Negative
28297,"{'neg': 0.11, 'neu': 0.828, 'pos': 0.062, 'compound': -0.99}",Negative
28298,"{'neg': 0.029, 'neu': 0.796, 'pos': 0.176, 'compound': 0.9876}",Positive
28301,"{'neg': 0.098, 'neu': 0.825, 'pos': 0.077, 'compound': -0.3231}",Negative
28302,"{'neg': 0.175, 'neu': 0.694, 'pos': 0.131, 'compound': -0.913}",Negative
28303,"{'neg': 0.076, 'neu': 0.867, 'pos': 0.057, 'compound': -0.4167}",Negative
28304,"{'neg': 0.144, 'neu': 0.788, 'pos': 0.067, 'compound': -0.9383}",Negative
28305,"{'neg': 0.18, 'neu': 0.734, 'pos': 0.085, 'compound': -0.999}",Negative
28306,"{'neg': 0.116, 'neu': 0.777, 'pos': 0.107, 'compound': -0.4183}",Negative
28311,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.9493}",Negative
28312,"{'neg': 0.271, 'neu': 0.667, 'pos': 0.062, 'compound': -0.9852}",Negative
28317,"{'neg': 0.101, 'neu': 0.85, 'pos': 0.049, 'compound': -0.8858}",Negative
28321,"{'neg': 0.046, 'neu': 0.864, 'pos': 0.09, 'compound': 0.9267}",Positive
28323,"{'neg': 0.051, 'neu': 0.853, 'pos': 0.096, 'compound': 0.9507}",Positive
28329,"{'neg': 0.065, 'neu': 0.828, 'pos': 0.106, 'compound': 0.8606}",Positive
28333,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.9474}",Negative
28335,"{'neg': 0.151, 'neu': 0.76, 'pos': 0.089, 'compound': -0.8141}",Negative
28343,"{'neg': 0.17, 'neu': 0.748, 'pos': 0.082, 'compound': -0.9634}",Negative
28346,"{'neg': 0.136, 'neu': 0.826, 'pos': 0.038, 'compound': -0.9555}",Negative
28350,"{'neg': 0.106, 'neu': 0.856, 'pos': 0.038, 'compound': -0.8434}",Negative
28351,"{'neg': 0.072, 'neu': 0.888, 'pos': 0.04, 'compound': -0.7531}",Negative
28354,"{'neg': 0.058, 'neu': 0.906, 'pos': 0.036, 'compound': -0.9138}",Negative
28358,"{'neg': 0.013, 'neu': 0.857, 'pos': 0.13, 'compound': 0.91}",Positive
28365,"{'neg': 0.118, 'neu': 0.775, 'pos': 0.107, 'compound': -0.5713}",Negative
28366,"{'neg': 0.057, 'neu': 0.853, 'pos': 0.09, 'compound': 0.8741}",Positive
28367,"{'neg': 0.138, 'neu': 0.729, 'pos': 0.133, 'compound': 0.3694}",Positive
28368,"{'neg': 0.047, 'neu': 0.883, 'pos': 0.07, 'compound': 0.7698}",Positive
28373,"{'neg': 0.097, 'neu': 0.835, 'pos': 0.068, 'compound': -0.7789}",Negative
28377,"{'neg': 0.159, 'neu': 0.737, 'pos': 0.105, 'compound': -0.9672}",Negative
28379,"{'neg': 0.172, 'neu': 0.723, 'pos': 0.106, 'compound': -0.9595}",Negative
28380,"{'neg': 0.106, 'neu': 0.774, 'pos': 0.12, 'compound': 0.9073}",Positive
28381,"{'neg': 0.194, 'neu': 0.747, 'pos': 0.059, 'compound': -0.9932}",Negative
28382,"{'neg': 0.092, 'neu': 0.876, 'pos': 0.033, 'compound': -0.5423}",Negative
28384,"{'neg': 0.081, 'neu': 0.846, 'pos': 0.073, 'compound': -0.8231}",Negative
28386,"{'neg': 0.134, 'neu': 0.779, 'pos': 0.087, 'compound': -0.9869}",Negative
28388,"{'neg': 0.166, 'neu': 0.754, 'pos': 0.08, 'compound': -0.9894}",Negative
28390,"{'neg': 0.118, 'neu': 0.765, 'pos': 0.117, 'compound': -0.3246}",Negative
28393,"{'neg': 0.148, 'neu': 0.841, 'pos': 0.01, 'compound': -0.9923}",Negative
28399,"{'neg': 0.12, 'neu': 0.825, 'pos': 0.055, 'compound': -0.9948}",Negative
28402,"{'neg': 0.159, 'neu': 0.753, 'pos': 0.088, 'compound': -0.9707}",Negative
28403,"{'neg': 0.152, 'neu': 0.819, 'pos': 0.03, 'compound': -0.875}",Negative
28405,"{'neg': 0.027, 'neu': 0.919, 'pos': 0.054, 'compound': 0.7278}",Positive
28410,"{'neg': 0.09, 'neu': 0.855, 'pos': 0.055, 'compound': -0.8705}",Negative
28413,"{'neg': 0.082, 'neu': 0.86, 'pos': 0.058, 'compound': -0.7902}",Negative
28414,"{'neg': 0.145, 'neu': 0.701, 'pos': 0.153, 'compound': 0.3555}",Positive
28417,"{'neg': 0.177, 'neu': 0.773, 'pos': 0.05, 'compound': -0.9759}",Negative
28419,"{'neg': 0.11, 'neu': 0.825, 'pos': 0.066, 'compound': -0.9591}",Negative
28420,"{'neg': 0.149, 'neu': 0.78, 'pos': 0.072, 'compound': -0.9426}",Negative
28425,"{'neg': 0.018, 'neu': 0.918, 'pos': 0.064, 'compound': 0.7641}",Positive
