25,"[[{'label': 'not depression', 'score': 0.8152592182159424}, {'label': 'moderate', 'score': 0.13120317459106445}, {'label': 'severe', 'score': 0.05353759229183197}]]"
26,"[[{'label': 'not depression', 'score': 0.9318040609359741}, {'label': 'moderate', 'score': 0.04280741140246391}, {'label': 'severe', 'score': 0.02538849599659443}]]"
27,"[[{'label': 'not depression', 'score': 0.9526942372322083}, {'label': 'moderate', 'score': 0.037346210330724716}, {'label': 'severe', 'score': 0.009959599003195763}]]"
28,"[[{'label': 'not depression', 'score': 0.955501139163971}, {'label': 'moderate', 'score': 0.037826620042324066}, {'label': 'severe', 'score': 0.00667223846539855}]]"
29,"[[{'label': 'not depression', 'score': 0.8991968035697937}, {'label': 'moderate', 'score': 0.06525778770446777}, {'label': 'severe', 'score': 0.03554535657167435}]]"
30,"[[{'label': 'not depression', 'score': 0.915067732334137}, {'label': 'severe', 'score': 0.04406043887138367}, {'label': 'moderate', 'score': 0.04087186977267265}]]"
31,"[[{'label': 'not depression', 'score': 0.9001326560974121}, {'label': 'moderate', 'score': 0.06779272854328156}, {'label': 'severe', 'score': 0.03207467123866081}]]"
32,"[[{'label': 'not depression', 'score': 0.9495141506195068}, {'label': 'moderate', 'score': 0.039086587727069855}, {'label': 'severe', 'score': 0.011399309150874615}]]"
33,"[[{'label': 'not depression', 'score': 0.9256104826927185}, {'label': 'moderate', 'score': 0.04866352677345276}, {'label': 'severe', 'score': 0.025726009160280228}]]"
34,"[[{'label': 'not depression', 'score': 0.9305579662322998}, {'label': 'moderate', 'score': 0.05347587168216705}, {'label': 'severe', 'score': 0.01596616953611374}]]"
35,"[[{'label': 'not depression', 'score': 0.9197912216186523}, {'label': 'moderate', 'score': 0.04960596188902855}, {'label': 'severe', 'score': 0.030602801591157913}]]"
36,"[[{'label': 'not depression', 'score': 0.962727963924408}, {'label': 'moderate', 'score': 0.02739003673195839}, {'label': 'severe', 'score': 0.00988199282437563}]]"
37,"[[{'label': 'not depression', 'score': 0.8840466141700745}, {'label': 'moderate', 'score': 0.09882235527038574}, {'label': 'severe', 'score': 0.017130998894572258}]]"
38,"[[{'label': 'not depression', 'score': 0.9541653990745544}, {'label': 'moderate', 'score': 0.03229014575481415}, {'label': 'severe', 'score': 0.013544466346502304}]]"
39,"[[{'label': 'not depression', 'score': 0.9576855301856995}, {'label': 'moderate', 'score': 0.032512418925762177}, {'label': 'severe', 'score': 0.00980202853679657}]]"
40,"[[{'label': 'not depression', 'score': 0.8240436911582947}, {'label': 'severe', 'score': 0.08814243227243423}, {'label': 'moderate', 'score': 0.08781394362449646}]]"
41,"[[{'label': 'not depression', 'score': 0.958297848701477}, {'label': 'moderate', 'score': 0.034083738923072815}, {'label': 'severe', 'score': 0.007618333678692579}]]"
42,"[[{'label': 'not depression', 'score': 0.9493446946144104}, {'label': 'moderate', 'score': 0.036206651479005814}, {'label': 'severe', 'score': 0.014448696747422218}]]"
43,"[[{'label': 'not depression', 'score': 0.9240360260009766}, {'label': 'moderate', 'score': 0.05649411678314209}, {'label': 'severe', 'score': 0.01946980319917202}]]"
44,"[[{'label': 'not depression', 'score': 0.9522788524627686}, {'label': 'moderate', 'score': 0.03371143341064453}, {'label': 'severe', 'score': 0.014009716920554638}]]"
45,"[[{'label': 'not depression', 'score': 0.8846242427825928}, {'label': 'moderate', 'score': 0.0877322256565094}, {'label': 'severe', 'score': 0.0276434738188982}]]"
46,"[[{'label': 'not depression', 'score': 0.9611293077468872}, {'label': 'moderate', 'score': 0.02980169840157032}, {'label': 'severe', 'score': 0.00906901154667139}]]"
47,"[[{'label': 'not depression', 'score': 0.9450895190238953}, {'label': 'moderate', 'score': 0.043960101902484894}, {'label': 'severe', 'score': 0.010950371623039246}]]"
48,"[[{'label': 'not depression', 'score': 0.9305992722511292}, {'label': 'moderate', 'score': 0.048505231738090515}, {'label': 'severe', 'score': 0.02089550718665123}]]"
49,"[[{'label': 'not depression', 'score': 0.9456664323806763}, {'label': 'moderate', 'score': 0.04310698062181473}, {'label': 'severe', 'score': 0.01122658047825098}]]"
50,"[[{'label': 'not depression', 'score': 0.9143071174621582}, {'label': 'moderate', 'score': 0.06473959982395172}, {'label': 'severe', 'score': 0.02095325104892254}]]"
51,"[[{'label': 'not depression', 'score': 0.9439729452133179}, {'label': 'moderate', 'score': 0.03962574154138565}, {'label': 'severe', 'score': 0.016401348635554314}]]"
52,"[[{'label': 'not depression', 'score': 0.9742200970649719}, {'label': 'moderate', 'score': 0.019703539088368416}, {'label': 'severe', 'score': 0.006076360121369362}]]"
53,"[[{'label': 'not depression', 'score': 0.9164044857025146}, {'label': 'moderate', 'score': 0.060791146010160446}, {'label': 'severe', 'score': 0.022804420441389084}]]"
54,"[[{'label': 'not depression', 'score': 0.919297993183136}, {'label': 'moderate', 'score': 0.04513418674468994}, {'label': 'severe', 'score': 0.035567816346883774}]]"
55,"[[{'label': 'not depression', 'score': 0.9590333104133606}, {'label': 'moderate', 'score': 0.03231867030262947}, {'label': 'severe', 'score': 0.008648012764751911}]]"
56,"[[{'label': 'not depression', 'score': 0.9544281959533691}, {'label': 'moderate', 'score': 0.03805486485362053}, {'label': 'severe', 'score': 0.0075168912298977375}]]"
57,"[[{'label': 'not depression', 'score': 0.9073600172996521}, {'label': 'moderate', 'score': 0.07336840778589249}, {'label': 'severe', 'score': 0.019271591678261757}]]"
58,"[[{'label': 'not depression', 'score': 0.9635339975357056}, {'label': 'moderate', 'score': 0.028562376275658607}, {'label': 'severe', 'score': 0.007903581485152245}]]"
59,"[[{'label': 'not depression', 'score': 0.9702971577644348}, {'label': 'moderate', 'score': 0.022342082113027573}, {'label': 'severe', 'score': 0.007360795047134161}]]"
60,"[[{'label': 'not depression', 'score': 0.8528567552566528}, {'label': 'severe', 'score': 0.08188074082136154}, {'label': 'moderate', 'score': 0.06526248902082443}]]"
61,"[[{'label': 'not depression', 'score': 0.8825415968894958}, {'label': 'moderate', 'score': 0.09449462592601776}, {'label': 'severe', 'score': 0.022963764145970345}]]"
62,"[[{'label': 'not depression', 'score': 0.9356722831726074}, {'label': 'moderate', 'score': 0.05070243775844574}, {'label': 'severe', 'score': 0.013625294901430607}]]"
63,"[[{'label': 'not depression', 'score': 0.9238654971122742}, {'label': 'moderate', 'score': 0.056832484900951385}, {'label': 'severe', 'score': 0.019301991909742355}]]"
64,"[[{'label': 'not depression', 'score': 0.9316674470901489}, {'label': 'moderate', 'score': 0.05521183833479881}, {'label': 'severe', 'score': 0.013120741583406925}]]"
65,"[[{'label': 'not depression', 'score': 0.9313605427742004}, {'label': 'moderate', 'score': 0.05412687361240387}, {'label': 'severe', 'score': 0.014512566849589348}]]"
66,"[[{'label': 'not depression', 'score': 0.9268039464950562}, {'label': 'moderate', 'score': 0.06337417662143707}, {'label': 'severe', 'score': 0.009821869432926178}]]"
67,"[[{'label': 'not depression', 'score': 0.9046751260757446}, {'label': 'moderate', 'score': 0.07864183932542801}, {'label': 'severe', 'score': 0.016683083027601242}]]"
68,"[[{'label': 'not depression', 'score': 0.8966550827026367}, {'label': 'moderate', 'score': 0.08870641887187958}, {'label': 'severe', 'score': 0.014638545922935009}]]"
69,"[[{'label': 'not depression', 'score': 0.9295516610145569}, {'label': 'moderate', 'score': 0.055112626403570175}, {'label': 'severe', 'score': 0.015335671603679657}]]"
70,"[[{'label': 'not depression', 'score': 0.9453204274177551}, {'label': 'moderate', 'score': 0.04356081783771515}, {'label': 'severe', 'score': 0.011118738912045956}]]"
71,"[[{'label': 'not depression', 'score': 0.9524789452552795}, {'label': 'moderate', 'score': 0.03692859783768654}, {'label': 'severe', 'score': 0.010592388920485973}]]"
72,"[[{'label': 'not depression', 'score': 0.9375029802322388}, {'label': 'moderate', 'score': 0.04979607090353966}, {'label': 'severe', 'score': 0.012700900435447693}]]"
73,"[[{'label': 'not depression', 'score': 0.9478236436843872}, {'label': 'moderate', 'score': 0.04262887313961983}, {'label': 'severe', 'score': 0.009547460824251175}]]"
74,"[[{'label': 'not depression', 'score': 0.9387034773826599}, {'label': 'moderate', 'score': 0.04940296337008476}, {'label': 'severe', 'score': 0.011893576011061668}]]"
75,"[[{'label': 'not depression', 'score': 0.8906068205833435}, {'label': 'moderate', 'score': 0.08485275506973267}, {'label': 'severe', 'score': 0.024540459737181664}]]"
76,"[[{'label': 'not depression', 'score': 0.9681280851364136}, {'label': 'moderate', 'score': 0.02659175731241703}, {'label': 'severe', 'score': 0.005280131474137306}]]"
77,"[[{'label': 'not depression', 'score': 0.9521307349205017}, {'label': 'moderate', 'score': 0.04012449085712433}, {'label': 'severe', 'score': 0.007744777016341686}]]"
78,"[[{'label': 'not depression', 'score': 0.9032468795776367}, {'label': 'moderate', 'score': 0.08321543782949448}, {'label': 'severe', 'score': 0.013537731021642685}]]"
79,"[[{'label': 'not depression', 'score': 0.9489133954048157}, {'label': 'moderate', 'score': 0.04000657796859741}, {'label': 'severe', 'score': 0.01108001172542572}]]"
80,"[[{'label': 'not depression', 'score': 0.9155395030975342}, {'label': 'moderate', 'score': 0.06272932887077332}, {'label': 'severe', 'score': 0.02173110470175743}]]"
81,"[[{'label': 'not depression', 'score': 0.9509686827659607}, {'label': 'moderate', 'score': 0.039595428854227066}, {'label': 'severe', 'score': 0.00943592470139265}]]"
82,"[[{'label': 'not depression', 'score': 0.9294895529747009}, {'label': 'moderate', 'score': 0.056605271995067596}, {'label': 'severe', 'score': 0.013905108906328678}]]"
83,"[[{'label': 'not depression', 'score': 0.9345647096633911}, {'label': 'moderate', 'score': 0.04791426286101341}, {'label': 'severe', 'score': 0.01752096600830555}]]"
84,"[[{'label': 'not depression', 'score': 0.9200371503829956}, {'label': 'moderate', 'score': 0.06315600872039795}, {'label': 'severe', 'score': 0.016806794330477715}]]"
85,"[[{'label': 'not depression', 'score': 0.9568759202957153}, {'label': 'moderate', 'score': 0.03357125073671341}, {'label': 'severe', 'score': 0.009552812203764915}]]"
86,"[[{'label': 'not depression', 'score': 0.9452279806137085}, {'label': 'moderate', 'score': 0.04425142705440521}, {'label': 'severe', 'score': 0.010520600713789463}]]"
87,"[[{'label': 'not depression', 'score': 0.9264433979988098}, {'label': 'moderate', 'score': 0.05933157354593277}, {'label': 'severe', 'score': 0.014225046150386333}]]"
88,"[[{'label': 'not depression', 'score': 0.931757390499115}, {'label': 'moderate', 'score': 0.05651877820491791}, {'label': 'severe', 'score': 0.011723872274160385}]]"
89,"[[{'label': 'not depression', 'score': 0.909088134765625}, {'label': 'moderate', 'score': 0.0766642764210701}, {'label': 'severe', 'score': 0.014247576706111431}]]"
90,"[[{'label': 'not depression', 'score': 0.9548926949501038}, {'label': 'moderate', 'score': 0.03956166282296181}, {'label': 'severe', 'score': 0.005545635242015123}]]"
91,"[[{'label': 'not depression', 'score': 0.9282029271125793}, {'label': 'moderate', 'score': 0.061299603432416916}, {'label': 'severe', 'score': 0.01049747783690691}]]"
92,"[[{'label': 'not depression', 'score': 0.901200532913208}, {'label': 'moderate', 'score': 0.0817759558558464}, {'label': 'severe', 'score': 0.01702352613210678}]]"
93,"[[{'label': 'not depression', 'score': 0.9170898199081421}, {'label': 'moderate', 'score': 0.06692604720592499}, {'label': 'severe', 'score': 0.01598409190773964}]]"
94,"[[{'label': 'not depression', 'score': 0.8598403930664062}, {'label': 'moderate', 'score': 0.12196271866559982}, {'label': 'severe', 'score': 0.018196940422058105}]]"
95,"[[{'label': 'not depression', 'score': 0.9584787487983704}, {'label': 'moderate', 'score': 0.03360060229897499}, {'label': 'severe', 'score': 0.007920683361589909}]]"
96,"[[{'label': 'not depression', 'score': 0.934516429901123}, {'label': 'moderate', 'score': 0.05451120808720589}, {'label': 'severe', 'score': 0.010972423478960991}]]"
97,"[[{'label': 'not depression', 'score': 0.9662398099899292}, {'label': 'moderate', 'score': 0.02742602489888668}, {'label': 'severe', 'score': 0.006334144622087479}]]"
98,"[[{'label': 'not depression', 'score': 0.9116973876953125}, {'label': 'moderate', 'score': 0.07164451479911804}, {'label': 'severe', 'score': 0.01665809378027916}]]"
99,"[[{'label': 'not depression', 'score': 0.900115430355072}, {'label': 'moderate', 'score': 0.08010402321815491}, {'label': 'severe', 'score': 0.019780559465289116}]]"
100,"[[{'label': 'not depression', 'score': 0.9485911726951599}, {'label': 'moderate', 'score': 0.04242289811372757}, {'label': 'severe', 'score': 0.00898592546582222}]]"
101,"[[{'label': 'not depression', 'score': 0.9376235008239746}, {'label': 'moderate', 'score': 0.04970178008079529}, {'label': 'severe', 'score': 0.012674760073423386}]]"
102,"[[{'label': 'not depression', 'score': 0.9699583053588867}, {'label': 'moderate', 'score': 0.024942871183156967}, {'label': 'severe', 'score': 0.005098791792988777}]]"
103,"[[{'label': 'not depression', 'score': 0.9218299388885498}, {'label': 'moderate', 'score': 0.06297925114631653}, {'label': 'severe', 'score': 0.015190789476037025}]]"
104,"[[{'label': 'not depression', 'score': 0.9598891735076904}, {'label': 'moderate', 'score': 0.03248995169997215}, {'label': 'severe', 'score': 0.007620871998369694}]]"
105,"[[{'label': 'not depression', 'score': 0.9221086502075195}, {'label': 'moderate', 'score': 0.06338214874267578}, {'label': 'severe', 'score': 0.014509191736578941}]]"
106,"[[{'label': 'not depression', 'score': 0.9265367388725281}, {'label': 'moderate', 'score': 0.05754067003726959}, {'label': 'severe', 'score': 0.015922527760267258}]]"
107,"[[{'label': 'not depression', 'score': 0.9237189888954163}, {'label': 'moderate', 'score': 0.06091827526688576}, {'label': 'severe', 'score': 0.015362706035375595}]]"
108,"[[{'label': 'not depression', 'score': 0.9567924737930298}, {'label': 'moderate', 'score': 0.03264492005109787}, {'label': 'severe', 'score': 0.010562589392066002}]]"
109,"[[{'label': 'not depression', 'score': 0.9345541000366211}, {'label': 'moderate', 'score': 0.05302020534873009}, {'label': 'severe', 'score': 0.012425724416971207}]]"
110,"[[{'label': 'not depression', 'score': 0.9396708607673645}, {'label': 'moderate', 'score': 0.04755954071879387}, {'label': 'severe', 'score': 0.012769640423357487}]]"
111,"[[{'label': 'not depression', 'score': 0.9215729832649231}, {'label': 'moderate', 'score': 0.0683138519525528}, {'label': 'severe', 'score': 0.010113161988556385}]]"
112,"[[{'label': 'not depression', 'score': 0.9269656538963318}, {'label': 'moderate', 'score': 0.06231871247291565}, {'label': 'severe', 'score': 0.010715628042817116}]]"
113,"[[{'label': 'not depression', 'score': 0.967355489730835}, {'label': 'moderate', 'score': 0.02296149916946888}, {'label': 'severe', 'score': 0.009682991541922092}]]"
114,"[[{'label': 'not depression', 'score': 0.960669994354248}, {'label': 'moderate', 'score': 0.03173040226101875}, {'label': 'severe', 'score': 0.007599568460136652}]]"
115,"[[{'label': 'not depression', 'score': 0.904954731464386}, {'label': 'moderate', 'score': 0.07768469303846359}, {'label': 'severe', 'score': 0.01736055500805378}]]"
116,"[[{'label': 'not depression', 'score': 0.8856356739997864}, {'label': 'moderate', 'score': 0.09482856094837189}, {'label': 'severe', 'score': 0.019535809755325317}]]"
117,"[[{'label': 'not depression', 'score': 0.9248844981193542}, {'label': 'moderate', 'score': 0.057112500071525574}, {'label': 'severe', 'score': 0.01800302229821682}]]"
118,"[[{'label': 'not depression', 'score': 0.9734443426132202}, {'label': 'moderate', 'score': 0.020891286432743073}, {'label': 'severe', 'score': 0.00566436629742384}]]"
119,"[[{'label': 'not depression', 'score': 0.8950030207633972}, {'label': 'moderate', 'score': 0.09042522311210632}, {'label': 'severe', 'score': 0.014571746811270714}]]"
120,"[[{'label': 'not depression', 'score': 0.9689322113990784}, {'label': 'moderate', 'score': 0.02579960599541664}, {'label': 'severe', 'score': 0.005268138367682695}]]"
121,"[[{'label': 'not depression', 'score': 0.9298431873321533}, {'label': 'moderate', 'score': 0.06310486793518066}, {'label': 'severe', 'score': 0.0070519824512302876}]]"
122,"[[{'label': 'not depression', 'score': 0.9624561667442322}, {'label': 'moderate', 'score': 0.029714658856391907}, {'label': 'severe', 'score': 0.007829142734408379}]]"
123,"[[{'label': 'not depression', 'score': 0.9605830907821655}, {'label': 'moderate', 'score': 0.03176478296518326}, {'label': 'severe', 'score': 0.0076520987786352634}]]"
124,"[[{'label': 'not depression', 'score': 0.9673717021942139}, {'label': 'moderate', 'score': 0.02747715637087822}, {'label': 'severe', 'score': 0.005151129327714443}]]"
125,"[[{'label': 'not depression', 'score': 0.9350141882896423}, {'label': 'moderate', 'score': 0.05366048589348793}, {'label': 'severe', 'score': 0.0113253528252244}]]"
126,"[[{'label': 'not depression', 'score': 0.9713436365127563}, {'label': 'moderate', 'score': 0.023856155574321747}, {'label': 'severe', 'score': 0.0048001836985349655}]]"
127,"[[{'label': 'not depression', 'score': 0.9511428475379944}, {'label': 'moderate', 'score': 0.038738854229450226}, {'label': 'severe', 'score': 0.010118337348103523}]]"
128,"[[{'label': 'not depression', 'score': 0.9475947618484497}, {'label': 'moderate', 'score': 0.046278808265924454}, {'label': 'severe', 'score': 0.006126439664512873}]]"
129,"[[{'label': 'not depression', 'score': 0.9352412223815918}, {'label': 'moderate', 'score': 0.050647009164094925}, {'label': 'severe', 'score': 0.014111784286797047}]]"
130,"[[{'label': 'not depression', 'score': 0.9805192351341248}, {'label': 'moderate', 'score': 0.016399143263697624}, {'label': 'severe', 'score': 0.003081638365983963}]]"
131,"[[{'label': 'not depression', 'score': 0.9602370858192444}, {'label': 'moderate', 'score': 0.033003050833940506}, {'label': 'severe', 'score': 0.006759894546121359}]]"
132,"[[{'label': 'not depression', 'score': 0.9189242720603943}, {'label': 'moderate', 'score': 0.06783576309680939}, {'label': 'severe', 'score': 0.013239898718893528}]]"
133,"[[{'label': 'not depression', 'score': 0.9290139675140381}, {'label': 'moderate', 'score': 0.058873359113931656}, {'label': 'severe', 'score': 0.01211264543235302}]]"
134,"[[{'label': 'not depression', 'score': 0.9781507253646851}, {'label': 'moderate', 'score': 0.017821434885263443}, {'label': 'severe', 'score': 0.004027820657938719}]]"
135,"[[{'label': 'not depression', 'score': 0.9269390106201172}, {'label': 'moderate', 'score': 0.05930522456765175}, {'label': 'severe', 'score': 0.013755797408521175}]]"
136,"[[{'label': 'not depression', 'score': 0.9285337328910828}, {'label': 'moderate', 'score': 0.0571221299469471}, {'label': 'severe', 'score': 0.014344066381454468}]]"
137,"[[{'label': 'not depression', 'score': 0.9651095867156982}, {'label': 'moderate', 'score': 0.029606550931930542}, {'label': 'severe', 'score': 0.005283856764435768}]]"
138,"[[{'label': 'not depression', 'score': 0.9542383551597595}, {'label': 'moderate', 'score': 0.035601597279310226}, {'label': 'severe', 'score': 0.010160128585994244}]]"
139,"[[{'label': 'not depression', 'score': 0.9668649435043335}, {'label': 'moderate', 'score': 0.026667926460504532}, {'label': 'severe', 'score': 0.006467190105468035}]]"
140,"[[{'label': 'not depression', 'score': 0.9162046909332275}, {'label': 'moderate', 'score': 0.07235953211784363}, {'label': 'severe', 'score': 0.011435783468186855}]]"
141,"[[{'label': 'not depression', 'score': 0.9545844793319702}, {'label': 'moderate', 'score': 0.036261871457099915}, {'label': 'severe', 'score': 0.009153620339930058}]]"
142,"[[{'label': 'not depression', 'score': 0.9678975939750671}, {'label': 'moderate', 'score': 0.02457830123603344}, {'label': 'severe', 'score': 0.007524092681705952}]]"
143,"[[{'label': 'not depression', 'score': 0.9365636706352234}, {'label': 'moderate', 'score': 0.04934653267264366}, {'label': 'severe', 'score': 0.014089826494455338}]]"
144,"[[{'label': 'not depression', 'score': 0.965158224105835}, {'label': 'moderate', 'score': 0.028520405292510986}, {'label': 'severe', 'score': 0.006321360822767019}]]"
145,"[[{'label': 'not depression', 'score': 0.9650989174842834}, {'label': 'moderate', 'score': 0.027384571731090546}, {'label': 'severe', 'score': 0.00751649122685194}]]"
146,"[[{'label': 'not depression', 'score': 0.9238836765289307}, {'label': 'moderate', 'score': 0.0656791403889656}, {'label': 'severe', 'score': 0.0104371327906847}]]"
147,"[[{'label': 'not depression', 'score': 0.939388632774353}, {'label': 'moderate', 'score': 0.04964686185121536}, {'label': 'severe', 'score': 0.010964459739625454}]]"
148,"[[{'label': 'not depression', 'score': 0.9696947336196899}, {'label': 'moderate', 'score': 0.023434167727828026}, {'label': 'severe', 'score': 0.006871081423014402}]]"
149,"[[{'label': 'not depression', 'score': 0.9406654238700867}, {'label': 'moderate', 'score': 0.049808427691459656}, {'label': 'severe', 'score': 0.009526122361421585}]]"
150,"[[{'label': 'not depression', 'score': 0.9691103100776672}, {'label': 'moderate', 'score': 0.0250093936920166}, {'label': 'severe', 'score': 0.005880299489945173}]]"
151,"[[{'label': 'not depression', 'score': 0.9307110905647278}, {'label': 'moderate', 'score': 0.05935535579919815}, {'label': 'severe', 'score': 0.009933541528880596}]]"
152,"[[{'label': 'not depression', 'score': 0.969741702079773}, {'label': 'moderate', 'score': 0.025241615250706673}, {'label': 'severe', 'score': 0.005016695242375135}]]"
153,"[[{'label': 'not depression', 'score': 0.9174917936325073}, {'label': 'moderate', 'score': 0.06752759963274002}, {'label': 'severe', 'score': 0.01498066820204258}]]"
154,"[[{'label': 'not depression', 'score': 0.9740427136421204}, {'label': 'moderate', 'score': 0.021812889724969864}, {'label': 'severe', 'score': 0.00414435425773263}]]"
155,"[[{'label': 'not depression', 'score': 0.9560918211936951}, {'label': 'moderate', 'score': 0.036589544266462326}, {'label': 'severe', 'score': 0.007318706717342138}]]"
156,"[[{'label': 'not depression', 'score': 0.9717170596122742}, {'label': 'moderate', 'score': 0.02286955714225769}, {'label': 'severe', 'score': 0.005413341801613569}]]"
157,"[[{'label': 'not depression', 'score': 0.9500852823257446}, {'label': 'moderate', 'score': 0.039832428097724915}, {'label': 'severe', 'score': 0.01008225791156292}]]"
158,"[[{'label': 'not depression', 'score': 0.9731630682945251}, {'label': 'moderate', 'score': 0.02303541824221611}, {'label': 'severe', 'score': 0.0038015595637261868}]]"
159,"[[{'label': 'not depression', 'score': 0.9514991641044617}, {'label': 'moderate', 'score': 0.03881860896945}, {'label': 'severe', 'score': 0.009682266041636467}]]"
160,"[[{'label': 'not depression', 'score': 0.953791081905365}, {'label': 'moderate', 'score': 0.03193691000342369}, {'label': 'severe', 'score': 0.014272034168243408}]]"
161,"[[{'label': 'not depression', 'score': 0.9556096196174622}, {'label': 'moderate', 'score': 0.034823376685380936}, {'label': 'severe', 'score': 0.009567019529640675}]]"
162,"[[{'label': 'not depression', 'score': 0.9748674035072327}, {'label': 'moderate', 'score': 0.02072104439139366}, {'label': 'severe', 'score': 0.004411526024341583}]]"
163,"[[{'label': 'not depression', 'score': 0.9582821130752563}, {'label': 'moderate', 'score': 0.03388124331831932}, {'label': 'severe', 'score': 0.007836665958166122}]]"
164,"[[{'label': 'not depression', 'score': 0.9772771596908569}, {'label': 'moderate', 'score': 0.018770089372992516}, {'label': 'severe', 'score': 0.003952700644731522}]]"
165,"[[{'label': 'not depression', 'score': 0.9693238139152527}, {'label': 'moderate', 'score': 0.025391560047864914}, {'label': 'severe', 'score': 0.005284569226205349}]]"
166,"[[{'label': 'not depression', 'score': 0.9486356973648071}, {'label': 'moderate', 'score': 0.04381929710507393}, {'label': 'severe', 'score': 0.00754499202594161}]]"
167,"[[{'label': 'not depression', 'score': 0.9008094668388367}, {'label': 'moderate', 'score': 0.08441278338432312}, {'label': 'severe', 'score': 0.014777724631130695}]]"
168,"[[{'label': 'not depression', 'score': 0.9364882111549377}, {'label': 'moderate', 'score': 0.05073085054755211}, {'label': 'severe', 'score': 0.012780947610735893}]]"
169,"[[{'label': 'not depression', 'score': 0.9445340633392334}, {'label': 'moderate', 'score': 0.03915351256728172}, {'label': 'severe', 'score': 0.01631244271993637}]]"
170,"[[{'label': 'not depression', 'score': 0.9344519376754761}, {'label': 'moderate', 'score': 0.05280338600277901}, {'label': 'severe', 'score': 0.012744652107357979}]]"
