13,"[[{'label': 'not depression', 'score': 0.8908382654190063}, {'label': 'moderate', 'score': 0.082001693546772}, {'label': 'severe', 'score': 0.027160055935382843}]]"
14,"[[{'label': 'not depression', 'score': 0.9291159510612488}, {'label': 'moderate', 'score': 0.05255606025457382}, {'label': 'severe', 'score': 0.018327945843338966}]]"
15,"[[{'label': 'not depression', 'score': 0.928896427154541}, {'label': 'moderate', 'score': 0.06031065434217453}, {'label': 'severe', 'score': 0.010792925953865051}]]"
16,"[[{'label': 'not depression', 'score': 0.8907075524330139}, {'label': 'moderate', 'score': 0.07861001789569855}, {'label': 'severe', 'score': 0.030682453885674477}]]"
17,"[[{'label': 'not depression', 'score': 0.9184000492095947}, {'label': 'moderate', 'score': 0.0655926913022995}, {'label': 'severe', 'score': 0.016007253900170326}]]"
18,"[[{'label': 'not depression', 'score': 0.9265117049217224}, {'label': 'moderate', 'score': 0.05135220289230347}, {'label': 'severe', 'score': 0.022136108949780464}]]"
19,"[[{'label': 'not depression', 'score': 0.9112337231636047}, {'label': 'moderate', 'score': 0.06786274164915085}, {'label': 'severe', 'score': 0.020903559401631355}]]"
20,"[[{'label': 'not depression', 'score': 0.8801686763763428}, {'label': 'moderate', 'score': 0.09774057567119598}, {'label': 'severe', 'score': 0.02209068089723587}]]"
21,"[[{'label': 'not depression', 'score': 0.9357556700706482}, {'label': 'moderate', 'score': 0.047566503286361694}, {'label': 'severe', 'score': 0.01667785458266735}]]"
22,"[[{'label': 'not depression', 'score': 0.9449524283409119}, {'label': 'moderate', 'score': 0.045296721160411835}, {'label': 'severe', 'score': 0.009750869125127792}]]"
23,"[[{'label': 'not depression', 'score': 0.9243699312210083}, {'label': 'moderate', 'score': 0.05547165870666504}, {'label': 'severe', 'score': 0.020158443599939346}]]"
24,"[[{'label': 'not depression', 'score': 0.9650912880897522}, {'label': 'moderate', 'score': 0.02754795365035534}, {'label': 'severe', 'score': 0.007360738702118397}]]"
25,"[[{'label': 'not depression', 'score': 0.9477329254150391}, {'label': 'moderate', 'score': 0.042675912380218506}, {'label': 'severe', 'score': 0.00959116593003273}]]"
26,"[[{'label': 'not depression', 'score': 0.938307523727417}, {'label': 'moderate', 'score': 0.0460718534886837}, {'label': 'severe', 'score': 0.01562067586928606}]]"
27,"[[{'label': 'not depression', 'score': 0.9342695474624634}, {'label': 'moderate', 'score': 0.05023539438843727}, {'label': 'severe', 'score': 0.015495037660002708}]]"
28,"[[{'label': 'not depression', 'score': 0.9236770868301392}, {'label': 'moderate', 'score': 0.057004448026418686}, {'label': 'severe', 'score': 0.0193184707313776}]]"
29,"[[{'label': 'not depression', 'score': 0.9546169638633728}, {'label': 'moderate', 'score': 0.03262295946478844}, {'label': 'severe', 'score': 0.012760099023580551}]]"
30,"[[{'label': 'not depression', 'score': 0.9631050229072571}, {'label': 'moderate', 'score': 0.029950201511383057}, {'label': 'severe', 'score': 0.006944785825908184}]]"
31,"[[{'label': 'not depression', 'score': 0.9492702484130859}, {'label': 'moderate', 'score': 0.03129876032471657}, {'label': 'severe', 'score': 0.019431060180068016}]]"
32,"[[{'label': 'not depression', 'score': 0.9450617432594299}, {'label': 'moderate', 'score': 0.03617706149816513}, {'label': 'severe', 'score': 0.018761172890663147}]]"
33,"[[{'label': 'not depression', 'score': 0.9585290551185608}, {'label': 'moderate', 'score': 0.02747875638306141}, {'label': 'severe', 'score': 0.01399226300418377}]]"
34,"[[{'label': 'not depression', 'score': 0.9705613255500793}, {'label': 'moderate', 'score': 0.01667621172964573}, {'label': 'severe', 'score': 0.012762509286403656}]]"
35,"[[{'label': 'not depression', 'score': 0.9531006813049316}, {'label': 'moderate', 'score': 0.03275918960571289}, {'label': 'severe', 'score': 0.014140133745968342}]]"
36,"[[{'label': 'not depression', 'score': 0.970740556716919}, {'label': 'moderate', 'score': 0.020291436463594437}, {'label': 'severe', 'score': 0.008967955596745014}]]"
37,"[[{'label': 'not depression', 'score': 0.9363232254981995}, {'label': 'moderate', 'score': 0.04187800735235214}, {'label': 'severe', 'score': 0.0217987522482872}]]"
38,"[[{'label': 'not depression', 'score': 0.9746481776237488}, {'label': 'moderate', 'score': 0.01864178292453289}, {'label': 'severe', 'score': 0.00671006552875042}]]"
39,"[[{'label': 'not depression', 'score': 0.9609703421592712}, {'label': 'moderate', 'score': 0.024240916594862938}, {'label': 'severe', 'score': 0.014788774773478508}]]"
40,"[[{'label': 'not depression', 'score': 0.9505031108856201}, {'label': 'moderate', 'score': 0.0347682423889637}, {'label': 'severe', 'score': 0.014728713780641556}]]"
41,"[[{'label': 'not depression', 'score': 0.9669732451438904}, {'label': 'moderate', 'score': 0.018273362889885902}, {'label': 'severe', 'score': 0.014753342606127262}]]"
42,"[[{'label': 'not depression', 'score': 0.9514507055282593}, {'label': 'moderate', 'score': 0.031305983662605286}, {'label': 'severe', 'score': 0.01724332943558693}]]"
43,"[[{'label': 'not depression', 'score': 0.9321035742759705}, {'label': 'moderate', 'score': 0.04127800464630127}, {'label': 'severe', 'score': 0.026618415489792824}]]"
44,"[[{'label': 'not depression', 'score': 0.9515136480331421}, {'label': 'moderate', 'score': 0.029473604634404182}, {'label': 'severe', 'score': 0.01901272125542164}]]"
45,"[[{'label': 'not depression', 'score': 0.9751495718955994}, {'label': 'moderate', 'score': 0.017424069344997406}, {'label': 'severe', 'score': 0.007426329422742128}]]"
46,"[[{'label': 'not depression', 'score': 0.9279884099960327}, {'label': 'moderate', 'score': 0.04662024974822998}, {'label': 'severe', 'score': 0.025391319766640663}]]"
47,"[[{'label': 'not depression', 'score': 0.9622397422790527}, {'label': 'moderate', 'score': 0.021119462326169014}, {'label': 'severe', 'score': 0.016640817746520042}]]"
48,"[[{'label': 'not depression', 'score': 0.9222478866577148}, {'label': 'moderate', 'score': 0.04808594658970833}, {'label': 'severe', 'score': 0.029666179791092873}]]"
49,"[[{'label': 'not depression', 'score': 0.973021924495697}, {'label': 'moderate', 'score': 0.019485782831907272}, {'label': 'severe', 'score': 0.007492267061024904}]]"
50,"[[{'label': 'not depression', 'score': 0.9795904159545898}, {'label': 'moderate', 'score': 0.014790131710469723}, {'label': 'severe', 'score': 0.00561946164816618}]]"
51,"[[{'label': 'not depression', 'score': 0.9470550417900085}, {'label': 'moderate', 'score': 0.035711418837308884}, {'label': 'severe', 'score': 0.017233505845069885}]]"
52,"[[{'label': 'not depression', 'score': 0.9552503228187561}, {'label': 'moderate', 'score': 0.033789508044719696}, {'label': 'severe', 'score': 0.010960230603814125}]]"
53,"[[{'label': 'not depression', 'score': 0.9600759744644165}, {'label': 'moderate', 'score': 0.028815697878599167}, {'label': 'severe', 'score': 0.011108307167887688}]]"
54,"[[{'label': 'not depression', 'score': 0.9680724143981934}, {'label': 'moderate', 'score': 0.023641230538487434}, {'label': 'severe', 'score': 0.008286373689770699}]]"
55,"[[{'label': 'not depression', 'score': 0.9469013810157776}, {'label': 'moderate', 'score': 0.04055631160736084}, {'label': 'severe', 'score': 0.012542282231152058}]]"
56,"[[{'label': 'not depression', 'score': 0.9351804852485657}, {'label': 'moderate', 'score': 0.04334339126944542}, {'label': 'severe', 'score': 0.021476121619343758}]]"
57,"[[{'label': 'not depression', 'score': 0.9731962084770203}, {'label': 'moderate', 'score': 0.01976783387362957}, {'label': 'severe', 'score': 0.007035980001091957}]]"
58,"[[{'label': 'not depression', 'score': 0.9467671513557434}, {'label': 'moderate', 'score': 0.03961069881916046}, {'label': 'severe', 'score': 0.013622079975903034}]]"
59,"[[{'label': 'not depression', 'score': 0.9451765418052673}, {'label': 'moderate', 'score': 0.03636913001537323}, {'label': 'severe', 'score': 0.018454385921359062}]]"
60,"[[{'label': 'not depression', 'score': 0.9454030990600586}, {'label': 'moderate', 'score': 0.037635330110788345}, {'label': 'severe', 'score': 0.016961533576250076}]]"
61,"[[{'label': 'not depression', 'score': 0.9540289640426636}, {'label': 'moderate', 'score': 0.028667649254202843}, {'label': 'severe', 'score': 0.017303379252552986}]]"
62,"[[{'label': 'not depression', 'score': 0.9107688069343567}, {'label': 'moderate', 'score': 0.05038062855601311}, {'label': 'severe', 'score': 0.0388505645096302}]]"
63,"[[{'label': 'not depression', 'score': 0.9311829209327698}, {'label': 'moderate', 'score': 0.04259614646434784}, {'label': 'severe', 'score': 0.026220863685011864}]]"
64,"[[{'label': 'not depression', 'score': 0.8902194499969482}, {'label': 'moderate', 'score': 0.07065998017787933}, {'label': 'severe', 'score': 0.03912056237459183}]]"
65,"[[{'label': 'not depression', 'score': 0.9411942362785339}, {'label': 'moderate', 'score': 0.03859536349773407}, {'label': 'severe', 'score': 0.020210405811667442}]]"
66,"[[{'label': 'not depression', 'score': 0.9589071273803711}, {'label': 'moderate', 'score': 0.02618090808391571}, {'label': 'severe', 'score': 0.014911878854036331}]]"
67,"[[{'label': 'not depression', 'score': 0.9269407391548157}, {'label': 'moderate', 'score': 0.04332420974969864}, {'label': 'severe', 'score': 0.029735025018453598}]]"
68,"[[{'label': 'not depression', 'score': 0.87516850233078}, {'label': 'moderate', 'score': 0.08329396694898605}, {'label': 'severe', 'score': 0.04153754562139511}]]"
69,"[[{'label': 'not depression', 'score': 0.9597670435905457}, {'label': 'moderate', 'score': 0.027940990403294563}, {'label': 'severe', 'score': 0.012291932478547096}]]"
70,"[[{'label': 'not depression', 'score': 0.9096748232841492}, {'label': 'moderate', 'score': 0.05358505994081497}, {'label': 'severe', 'score': 0.03674018755555153}]]"
71,"[[{'label': 'not depression', 'score': 0.9171705842018127}, {'label': 'moderate', 'score': 0.049650099128484726}, {'label': 'severe', 'score': 0.03317929431796074}]]"
72,"[[{'label': 'not depression', 'score': 0.8969424962997437}, {'label': 'moderate', 'score': 0.06287829577922821}, {'label': 'severe', 'score': 0.04017920419573784}]]"
73,"[[{'label': 'not depression', 'score': 0.8945039510726929}, {'label': 'moderate', 'score': 0.06905336678028107}, {'label': 'severe', 'score': 0.03644271567463875}]]"
74,"[[{'label': 'not depression', 'score': 0.9365742206573486}, {'label': 'moderate', 'score': 0.04053971543908119}, {'label': 'severe', 'score': 0.022885989397764206}]]"
75,"[[{'label': 'not depression', 'score': 0.8969607949256897}, {'label': 'moderate', 'score': 0.054490018635988235}, {'label': 'severe', 'score': 0.04854912683367729}]]"
76,"[[{'label': 'not depression', 'score': 0.9305105805397034}, {'label': 'moderate', 'score': 0.04515678808093071}, {'label': 'severe', 'score': 0.024332620203495026}]]"
77,"[[{'label': 'not depression', 'score': 0.9206783771514893}, {'label': 'moderate', 'score': 0.04448169097304344}, {'label': 'severe', 'score': 0.03484000265598297}]]"
78,"[[{'label': 'not depression', 'score': 0.8813355565071106}, {'label': 'moderate', 'score': 0.07542344927787781}, {'label': 'severe', 'score': 0.043240971863269806}]]"
79,"[[{'label': 'not depression', 'score': 0.939767062664032}, {'label': 'moderate', 'score': 0.034706126898527145}, {'label': 'severe', 'score': 0.025526830926537514}]]"
80,"[[{'label': 'not depression', 'score': 0.8400666117668152}, {'label': 'moderate', 'score': 0.0816042497754097}, {'label': 'severe', 'score': 0.07832913845777512}]]"
81,"[[{'label': 'not depression', 'score': 0.9061119556427002}, {'label': 'moderate', 'score': 0.05496500805020332}, {'label': 'severe', 'score': 0.038922980427742004}]]"
82,"[[{'label': 'not depression', 'score': 0.9032925963401794}, {'label': 'moderate', 'score': 0.05653852969408035}, {'label': 'severe', 'score': 0.040168918669223785}]]"
83,"[[{'label': 'not depression', 'score': 0.8818599581718445}, {'label': 'moderate', 'score': 0.07746575772762299}, {'label': 'severe', 'score': 0.04067428782582283}]]"
84,"[[{'label': 'not depression', 'score': 0.9355360865592957}, {'label': 'moderate', 'score': 0.04320582002401352}, {'label': 'severe', 'score': 0.021258076652884483}]]"
85,"[[{'label': 'not depression', 'score': 0.9509642720222473}, {'label': 'moderate', 'score': 0.031977858394384384}, {'label': 'severe', 'score': 0.01705792546272278}]]"
86,"[[{'label': 'not depression', 'score': 0.9449684619903564}, {'label': 'moderate', 'score': 0.03566482290625572}, {'label': 'severe', 'score': 0.01936664618551731}]]"
87,"[[{'label': 'not depression', 'score': 0.9550952315330505}, {'label': 'moderate', 'score': 0.028374753892421722}, {'label': 'severe', 'score': 0.016530074179172516}]]"
88,"[[{'label': 'not depression', 'score': 0.941890299320221}, {'label': 'moderate', 'score': 0.03458308428525925}, {'label': 'severe', 'score': 0.023526594042778015}]]"
89,"[[{'label': 'not depression', 'score': 0.9099072813987732}, {'label': 'moderate', 'score': 0.05525641515851021}, {'label': 'severe', 'score': 0.03483636677265167}]]"
90,"[[{'label': 'not depression', 'score': 0.9218313097953796}, {'label': 'moderate', 'score': 0.04622373357415199}, {'label': 'severe', 'score': 0.031944967806339264}]]"
91,"[[{'label': 'not depression', 'score': 0.9416789412498474}, {'label': 'moderate', 'score': 0.03084431402385235}, {'label': 'severe', 'score': 0.027476739138364792}]]"
92,"[[{'label': 'not depression', 'score': 0.9545007348060608}, {'label': 'moderate', 'score': 0.030578823760151863}, {'label': 'severe', 'score': 0.014920382760465145}]]"
93,"[[{'label': 'not depression', 'score': 0.950352132320404}, {'label': 'moderate', 'score': 0.026020636782050133}, {'label': 'severe', 'score': 0.0236272644251585}]]"
94,"[[{'label': 'not depression', 'score': 0.931563675403595}, {'label': 'moderate', 'score': 0.040330223739147186}, {'label': 'severe', 'score': 0.028106147423386574}]]"
95,"[[{'label': 'not depression', 'score': 0.9338818788528442}, {'label': 'moderate', 'score': 0.03898712247610092}, {'label': 'severe', 'score': 0.027130981907248497}]]"
96,"[[{'label': 'not depression', 'score': 0.9588498473167419}, {'label': 'moderate', 'score': 0.023640861734747887}, {'label': 'severe', 'score': 0.017509352415800095}]]"
97,"[[{'label': 'not depression', 'score': 0.9570972323417664}, {'label': 'moderate', 'score': 0.02546604536473751}, {'label': 'severe', 'score': 0.017436742782592773}]]"
98,"[[{'label': 'not depression', 'score': 0.9426263570785522}, {'label': 'moderate', 'score': 0.03624025732278824}, {'label': 'severe', 'score': 0.021133458241820335}]]"
99,"[[{'label': 'not depression', 'score': 0.91921067237854}, {'label': 'severe', 'score': 0.04611608758568764}, {'label': 'moderate', 'score': 0.03467324748635292}]]"
100,"[[{'label': 'not depression', 'score': 0.9596350789070129}, {'label': 'moderate', 'score': 0.023691290989518166}, {'label': 'severe', 'score': 0.016673609614372253}]]"
101,"[[{'label': 'not depression', 'score': 0.9251590967178345}, {'label': 'moderate', 'score': 0.03813038766384125}, {'label': 'severe', 'score': 0.03671048954129219}]]"
102,"[[{'label': 'not depression', 'score': 0.9484491944313049}, {'label': 'moderate', 'score': 0.03463274613022804}, {'label': 'severe', 'score': 0.01691804639995098}]]"
103,"[[{'label': 'not depression', 'score': 0.9233355522155762}, {'label': 'moderate', 'score': 0.044650737196207047}, {'label': 'severe', 'score': 0.0320136696100235}]]"
104,"[[{'label': 'not depression', 'score': 0.9377285242080688}, {'label': 'moderate', 'score': 0.03660210594534874}, {'label': 'severe', 'score': 0.02566937915980816}]]"
105,"[[{'label': 'not depression', 'score': 0.9261296391487122}, {'label': 'moderate', 'score': 0.04230353608727455}, {'label': 'severe', 'score': 0.03156682103872299}]]"
106,"[[{'label': 'not depression', 'score': 0.9523021578788757}, {'label': 'severe', 'score': 0.023865576833486557}, {'label': 'moderate', 'score': 0.023832255974411964}]]"
107,"[[{'label': 'not depression', 'score': 0.9614490270614624}, {'label': 'moderate', 'score': 0.0206393301486969}, {'label': 'severe', 'score': 0.017911717295646667}]]"
108,"[[{'label': 'not depression', 'score': 0.9705895185470581}, {'label': 'moderate', 'score': 0.01742083951830864}, {'label': 'severe', 'score': 0.011989717371761799}]]"
109,"[[{'label': 'not depression', 'score': 0.9708796739578247}, {'label': 'moderate', 'score': 0.01676381379365921}, {'label': 'severe', 'score': 0.012356564402580261}]]"
110,"[[{'label': 'not depression', 'score': 0.9543908834457397}, {'label': 'moderate', 'score': 0.028694555163383484}, {'label': 'severe', 'score': 0.01691458560526371}]]"
111,"[[{'label': 'not depression', 'score': 0.9527211785316467}, {'label': 'moderate', 'score': 0.03188057243824005}, {'label': 'severe', 'score': 0.015398201532661915}]]"
112,"[[{'label': 'not depression', 'score': 0.9698768258094788}, {'label': 'moderate', 'score': 0.020334938541054726}, {'label': 'severe', 'score': 0.009788241237401962}]]"
113,"[[{'label': 'not depression', 'score': 0.9550855159759521}, {'label': 'moderate', 'score': 0.028745437040925026}, {'label': 'severe', 'score': 0.01616903580725193}]]"
114,"[[{'label': 'not depression', 'score': 0.9176893830299377}, {'label': 'moderate', 'score': 0.0485510416328907}, {'label': 'severe', 'score': 0.03375958278775215}]]"
115,"[[{'label': 'not depression', 'score': 0.9472482800483704}, {'label': 'moderate', 'score': 0.03520144149661064}, {'label': 'severe', 'score': 0.017550300806760788}]]"
116,"[[{'label': 'not depression', 'score': 0.9622990489006042}, {'label': 'moderate', 'score': 0.02323833666741848}, {'label': 'severe', 'score': 0.014462669380009174}]]"
117,"[[{'label': 'not depression', 'score': 0.9429554343223572}, {'label': 'moderate', 'score': 0.034817133098840714}, {'label': 'severe', 'score': 0.022227466106414795}]]"
118,"[[{'label': 'not depression', 'score': 0.9670853018760681}, {'label': 'moderate', 'score': 0.021731974557042122}, {'label': 'severe', 'score': 0.01118272915482521}]]"
119,"[[{'label': 'not depression', 'score': 0.876457691192627}, {'label': 'moderate', 'score': 0.08076295256614685}, {'label': 'severe', 'score': 0.04277932271361351}]]"
120,"[[{'label': 'not depression', 'score': 0.9406351447105408}, {'label': 'moderate', 'score': 0.03576397895812988}, {'label': 'severe', 'score': 0.02360088750720024}]]"
121,"[[{'label': 'not depression', 'score': 0.9255954027175903}, {'label': 'moderate', 'score': 0.047450240701436996}, {'label': 'severe', 'score': 0.02695441246032715}]]"
122,"[[{'label': 'not depression', 'score': 0.9120625853538513}, {'label': 'moderate', 'score': 0.06680481135845184}, {'label': 'severe', 'score': 0.021132636815309525}]]"
123,"[[{'label': 'not depression', 'score': 0.9341745376586914}, {'label': 'moderate', 'score': 0.04990150406956673}, {'label': 'severe', 'score': 0.01592395268380642}]]"
124,"[[{'label': 'not depression', 'score': 0.9501992464065552}, {'label': 'moderate', 'score': 0.03922583907842636}, {'label': 'severe', 'score': 0.010574857704341412}]]"
125,"[[{'label': 'not depression', 'score': 0.9350295066833496}, {'label': 'moderate', 'score': 0.04784334450960159}, {'label': 'severe', 'score': 0.017127161845564842}]]"
126,"[[{'label': 'not depression', 'score': 0.9680522084236145}, {'label': 'moderate', 'score': 0.023135608062148094}, {'label': 'severe', 'score': 0.00881223939359188}]]"
127,"[[{'label': 'not depression', 'score': 0.9333458542823792}, {'label': 'moderate', 'score': 0.050828199833631516}, {'label': 'severe', 'score': 0.01582598127424717}]]"
128,"[[{'label': 'not depression', 'score': 0.9445011615753174}, {'label': 'moderate', 'score': 0.0398235023021698}, {'label': 'severe', 'score': 0.015675297006964684}]]"
129,"[[{'label': 'not depression', 'score': 0.9508184194564819}, {'label': 'moderate', 'score': 0.03439567610621452}, {'label': 'severe', 'score': 0.014785879291594028}]]"
130,"[[{'label': 'not depression', 'score': 0.9192165732383728}, {'label': 'moderate', 'score': 0.05068947374820709}, {'label': 'severe', 'score': 0.030093908309936523}]]"
131,"[[{'label': 'not depression', 'score': 0.9573449492454529}, {'label': 'moderate', 'score': 0.03543208912014961}, {'label': 'severe', 'score': 0.0072228978388011456}]]"
132,"[[{'label': 'not depression', 'score': 0.923637330532074}, {'label': 'moderate', 'score': 0.0640001967549324}, {'label': 'severe', 'score': 0.012362442910671234}]]"
133,"[[{'label': 'not depression', 'score': 0.9171655774116516}, {'label': 'moderate', 'score': 0.0604579858481884}, {'label': 'severe', 'score': 0.02237645909190178}]]"
134,"[[{'label': 'not depression', 'score': 0.9403126239776611}, {'label': 'moderate', 'score': 0.04200213775038719}, {'label': 'severe', 'score': 0.01768524758517742}]]"
135,"[[{'label': 'not depression', 'score': 0.9391027092933655}, {'label': 'moderate', 'score': 0.05157720297574997}, {'label': 'severe', 'score': 0.009320109151303768}]]"
136,"[[{'label': 'not depression', 'score': 0.9469409584999084}, {'label': 'moderate', 'score': 0.04469047486782074}, {'label': 'severe', 'score': 0.008368526585400105}]]"
137,"[[{'label': 'not depression', 'score': 0.9185814261436462}, {'label': 'moderate', 'score': 0.0696522444486618}, {'label': 'severe', 'score': 0.01176628191024065}]]"
138,"[[{'label': 'not depression', 'score': 0.9212756156921387}, {'label': 'moderate', 'score': 0.05281961336731911}, {'label': 'severe', 'score': 0.02590472251176834}]]"
139,"[[{'label': 'not depression', 'score': 0.9365597367286682}, {'label': 'moderate', 'score': 0.050071895122528076}, {'label': 'severe', 'score': 0.013368343934416771}]]"
140,"[[{'label': 'not depression', 'score': 0.9395078420639038}, {'label': 'moderate', 'score': 0.04724006727337837}, {'label': 'severe', 'score': 0.013252077624201775}]]"
141,"[[{'label': 'not depression', 'score': 0.9257853031158447}, {'label': 'moderate', 'score': 0.051361944526433945}, {'label': 'severe', 'score': 0.022852785885334015}]]"
142,"[[{'label': 'not depression', 'score': 0.9367861747741699}, {'label': 'moderate', 'score': 0.04690273478627205}, {'label': 'severe', 'score': 0.016311094164848328}]]"
143,"[[{'label': 'not depression', 'score': 0.9554674625396729}, {'label': 'moderate', 'score': 0.03294308856129646}, {'label': 'severe', 'score': 0.011589416302740574}]]"
144,"[[{'label': 'not depression', 'score': 0.9544553756713867}, {'label': 'moderate', 'score': 0.03133466839790344}, {'label': 'severe', 'score': 0.014209947548806667}]]"
145,"[[{'label': 'not depression', 'score': 0.9639009237289429}, {'label': 'moderate', 'score': 0.0289338119328022}, {'label': 'severe', 'score': 0.007165227551013231}]]"
146,"[[{'label': 'not depression', 'score': 0.9677339196205139}, {'label': 'moderate', 'score': 0.024434711784124374}, {'label': 'severe', 'score': 0.00783135648816824}]]"
147,"[[{'label': 'not depression', 'score': 0.946085512638092}, {'label': 'moderate', 'score': 0.04181063920259476}, {'label': 'severe', 'score': 0.012103849090635777}]]"
148,"[[{'label': 'not depression', 'score': 0.9523360133171082}, {'label': 'moderate', 'score': 0.038403816521167755}, {'label': 'severe', 'score': 0.009260197170078754}]]"
149,"[[{'label': 'not depression', 'score': 0.9362188577651978}, {'label': 'moderate', 'score': 0.0486447736620903}, {'label': 'severe', 'score': 0.015136327594518661}]]"
150,"[[{'label': 'not depression', 'score': 0.9552163481712341}, {'label': 'moderate', 'score': 0.031965821981430054}, {'label': 'severe', 'score': 0.01281783264130354}]]"
151,"[[{'label': 'not depression', 'score': 0.9474406242370605}, {'label': 'moderate', 'score': 0.035536136478185654}, {'label': 'severe', 'score': 0.017023220658302307}]]"
152,"[[{'label': 'not depression', 'score': 0.9405947923660278}, {'label': 'moderate', 'score': 0.03414510563015938}, {'label': 'severe', 'score': 0.025260139256715775}]]"
153,"[[{'label': 'not depression', 'score': 0.9295526742935181}, {'label': 'moderate', 'score': 0.0434330515563488}, {'label': 'severe', 'score': 0.027014221996068954}]]"
154,"[[{'label': 'not depression', 'score': 0.9374298453330994}, {'label': 'moderate', 'score': 0.04270254448056221}, {'label': 'severe', 'score': 0.01986757293343544}]]"
155,"[[{'label': 'not depression', 'score': 0.9633035063743591}, {'label': 'moderate', 'score': 0.02491792105138302}, {'label': 'severe', 'score': 0.011778509244322777}]]"
156,"[[{'label': 'not depression', 'score': 0.9452762007713318}, {'label': 'moderate', 'score': 0.03886669501662254}, {'label': 'severe', 'score': 0.01585707999765873}]]"
157,"[[{'label': 'not depression', 'score': 0.9549677968025208}, {'label': 'moderate', 'score': 0.028179705142974854}, {'label': 'severe', 'score': 0.016852492466568947}]]"
158,"[[{'label': 'not depression', 'score': 0.9295852780342102}, {'label': 'moderate', 'score': 0.04668755084276199}, {'label': 'severe', 'score': 0.023727186024188995}]]"
159,"[[{'label': 'not depression', 'score': 0.9601872563362122}, {'label': 'moderate', 'score': 0.02773549221456051}, {'label': 'severe', 'score': 0.012077180668711662}]]"
160,"[[{'label': 'not depression', 'score': 0.9595728516578674}, {'label': 'moderate', 'score': 0.024645589292049408}, {'label': 'severe', 'score': 0.015781531110405922}]]"
161,"[[{'label': 'not depression', 'score': 0.9670038819313049}, {'label': 'moderate', 'score': 0.022921647876501083}, {'label': 'severe', 'score': 0.010074460878968239}]]"
162,"[[{'label': 'not depression', 'score': 0.9445624351501465}, {'label': 'moderate', 'score': 0.03944597393274307}, {'label': 'severe', 'score': 0.015991555526852608}]]"
163,"[[{'label': 'not depression', 'score': 0.9745510220527649}, {'label': 'moderate', 'score': 0.01824222318828106}, {'label': 'severe', 'score': 0.007206765469163656}]]"
164,"[[{'label': 'not depression', 'score': 0.9685320258140564}, {'label': 'moderate', 'score': 0.020962601527571678}, {'label': 'severe', 'score': 0.010505378246307373}]]"
165,"[[{'label': 'not depression', 'score': 0.9520716667175293}, {'label': 'moderate', 'score': 0.031748950481414795}, {'label': 'severe', 'score': 0.016179436817765236}]]"
166,"[[{'label': 'not depression', 'score': 0.9648534059524536}, {'label': 'moderate', 'score': 0.02333708480000496}, {'label': 'severe', 'score': 0.01180956233292818}]]"
167,"[[{'label': 'not depression', 'score': 0.9706919193267822}, {'label': 'moderate', 'score': 0.018804237246513367}, {'label': 'severe', 'score': 0.0105038583278656}]]"
168,"[[{'label': 'not depression', 'score': 0.9792200326919556}, {'label': 'moderate', 'score': 0.014039699919521809}, {'label': 'severe', 'score': 0.006740258075296879}]]"
169,"[[{'label': 'not depression', 'score': 0.9726536870002747}, {'label': 'moderate', 'score': 0.019139863550662994}, {'label': 'severe', 'score': 0.008206389844417572}]]"
170,"[[{'label': 'not depression', 'score': 0.9579899907112122}, {'label': 'moderate', 'score': 0.025262093171477318}, {'label': 'severe', 'score': 0.016747843474149704}]]"
